regcode,region,month,year,marriage,date
7.61e+10,Агинский Бурятский округ (Забайкальский край),мая,2010,6,2010-05-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),мая,2011,,2011-05-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),мая,2012,,2012-05-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),мая,2013,,2013-05-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),мая,2014,,2014-05-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),мая,2015,,2015-05-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),мая,2016,,2016-05-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),мая,2017,,2017-05-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),мая,2018,,2018-05-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),мая,2019,,2019-05-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),мая,2020,,2020-05-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июнь,2006,50,2006-06-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июнь,2007,63,2007-06-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июнь,2008,73,2008-06-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июнь,2009,71,2009-06-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июнь,2010,71,2010-06-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июнь,2011,,2011-06-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июнь,2012,,2012-06-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июнь,2013,,2013-06-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июнь,2014,,2014-06-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июнь,2015,,2015-06-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июнь,2016,,2016-06-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июнь,2017,,2017-06-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июнь,2018,,2018-06-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июнь,2019,,2019-06-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июнь,2020,,2020-06-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июль,2006,81,2006-07-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июль,2007,86,2007-07-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июль,2008,99,2008-07-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июль,2009,96,2009-07-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июль,2010,82,2010-07-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июль,2011,,2011-07-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июль,2012,,2012-07-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июль,2013,,2013-07-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июль,2014,,2014-07-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июль,2015,,2015-07-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июль,2016,,2016-07-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июль,2017,,2017-07-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июль,2018,,2018-07-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июль,2019,,2019-07-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),июль,2020,,2020-07-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),август,2006,113,2006-08-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),август,2007,94,2007-08-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),август,2008,92,2008-08-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),август,2009,97,2009-08-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),август,2010,92,2010-08-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),август,2011,,2011-08-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),август,2012,,2012-08-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),август,2013,,2013-08-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),август,2014,,2014-08-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),август,2015,,2015-08-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),август,2016,,2016-08-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),август,2017,,2017-08-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),август,2018,,2018-08-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),август,2019,,2019-08-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),август,2020,,2020-08-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),сентябрь,2006,72,2006-09-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),сентябрь,2007,74,2007-09-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),сентябрь,2008,72,2008-09-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),сентябрь,2009,61,2009-09-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),сентябрь,2010,64,2010-09-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),сентябрь,2011,,2011-09-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),сентябрь,2012,,2012-09-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),сентябрь,2013,,2013-09-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),сентябрь,2014,,2014-09-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),сентябрь,2015,,2015-09-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),сентябрь,2016,,2016-09-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),сентябрь,2017,,2017-09-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),сентябрь,2018,,2018-09-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),сентябрь,2019,,2019-09-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),сентябрь,2020,,2020-09-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),октябрь,2006,92,2006-10-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),октябрь,2007,107,2007-10-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),октябрь,2008,89,2008-10-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),октябрь,2009,61,2009-10-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),октябрь,2010,66,2010-10-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),октябрь,2011,,2011-10-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),октябрь,2012,,2012-10-01
7.61e+10,Агинский Бурятский округ (Забайкальский край),октябрь,2013,,2013-10-01
